Date,Charge Category,Original Charge,Discount Type 1,Discount Amount,Post Discount,Adjustment,Billing Amount,Status,Gender,City,State,Program,Room,Schedule
12/1/2023,Tuition,1155.00,Healthcare Worker,-112.61,1042.39,0.00,1042.39,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1155.00,Healthcare Worker,-112.61,1042.39,0.00,1042.39,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1155.00,Healthcare Worker,-112.61,1042.39,0.00,1042.39,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1155.00,Healthcare Worker,-112.61,1042.39,0.00,1042.39,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1155.00,Healthcare Worker,-112.61,1042.39,0.00,1042.39,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
9/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
10/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
7/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
8/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
10/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
7/1/2023,Tuition,1100.00,Old Price Discount,-50.00,1050.00,0.00,1050.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Old Price Discount,-50.00,1000.00,0.00,1000.00,Active,male,Garland, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Old Price Discount,-100.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,-50.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1050.00,Old Price Discount,-50.00,1000.00,-50.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
10/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,0.00,950.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1000.00,Old Price Discount,-50.00,950.00,-950.00,0.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Sibling ,-192.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1050.00,Sibling ,-147.50,902.50,-45.12,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1050.00,Sibling ,-147.50,902.50,-45.12,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2022,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2022,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
10/1/2022,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2022,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2022,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
7/1/2023,Tuition,1000.00,Sibling ,-142.62,857.38,0.00,857.38,Active,female,Garland, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Garland, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1400.00,Teacher Discount,-136.50,1263.50,0.00,1263.50,Active,male,Garland, Texas,Infant,Vivaldi,FD
2/1/2024,Tuition,1400.00,Teacher Discount,-136.50,1263.50,0.00,1263.50,Active,male,Garland, Texas,Infant,Vivaldi,FD
3/1/2024,Tuition,1400.00,Teacher Discount,-136.50,1263.50,0.00,1263.50,Active,male,Garland, Texas,Infant,Vivaldi,FD
4/1/2024,Tuition,1400.00,Teacher Discount,-136.50,1263.50,0.00,1263.50,Active,male,Garland, Texas,Infant,Vivaldi,FD
12/1/2023,Tuition,1400.00,,0.00,1400.00,-136.50,1263.50,Active,male,Garland, Texas,Infant,Vivaldi,FD
1/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
1/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
2/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
2/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
3/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
3/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
4/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
4/1/2024,Tuition,1400.00,,0.00,1400.00,0.00,1400.00,Active,female,Garland, Texas,Infant,Vivaldi,FD
11/1/2023,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
12/1/2023,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
1/1/2024,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
2/1/2024,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
3/1/2024,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
4/1/2024,Tuition,1155.00,Teacher Discount,-57.75,1097.25,0.00,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
8/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
9/1/2023,Tuition,1155.00,,0.00,1155.00,0.00,1155.00,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
10/1/2023,Tuition,1155.00,,0.00,1155.00,-57.75,1097.25,Active,female,Murphy, Texas,Lower Elementary,Newton,FD
1/1/2024,Tuition,1155.00,Healthcare Worker,-57.75,1097.25,0.00,1097.25,Active,male,Murphy, Texas,Toddler,Monet,FD
2/1/2024,Tuition,1155.00,Healthcare Worker,-57.75,1097.25,0.00,1097.25,Active,male,Murphy, Texas,Toddler,Monet,FD
3/1/2024,Tuition,1155.00,Healthcare Worker,-57.75,1097.25,0.00,1097.25,Active,male,Murphy, Texas,Toddler,Monet,FD
4/1/2024,Tuition,1155.00,Healthcare Worker,-57.75,1097.25,0.00,1097.25,Active,male,Murphy, Texas,Toddler,Monet,FD
2/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
3/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
4/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
5/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
6/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
7/1/2023,Tuition,1100.00,Healthcare Worker,-55.00,1045.00,0.00,1045.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
9/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
10/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
11/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
12/1/2023,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Healthcare Worker,-52.50,997.50,0.00,997.50,Active,male,Murphy, Texas,Primary,Van Gogh,FD
1/1/2023,Tuition,957.00,Healthcare Worker,-47.85,909.15,-95.15,814.00,Active,male,Murphy, Texas,Primary,Van Gogh,FD
1/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Murphy, Texas,Primary,Van Gogh,FD
2/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Murphy, Texas,Primary,Van Gogh,FD
3/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Murphy, Texas,Primary,Van Gogh,FD
4/1/2024,Tuition,1050.00,Sibling ,-52.50,997.50,0.00,997.50,Active,female,Murphy, Texas,Primary,Van Gogh,FD
8/1/2023,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
9/1/2023,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
10/1/2023,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
11/1/2023,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
12/1/2023,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
1/1/2024,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
2/1/2024,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
3/1/2024,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
4/1/2024,Tuition,1102.50,Old Price Discount,-102.50,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
10/1/2023,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
11/1/2023,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
12/1/2023,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
1/1/2024,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
2/1/2024,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
3/1/2024,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
4/1/2024,Tuition,1102.50,Sibling ,-200.00,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
8/1/2023,Tuition,1102.50,Sibling ,-152.50,950.00,-47.50,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
9/1/2023,Tuition,1102.50,Sibling ,-152.50,950.00,-47.50,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
8/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
9/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
10/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
11/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
12/1/2022,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
1/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
2/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
3/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
4/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
5/1/2023,Tuition,1000.00,Sibling ,-97.50,902.50,0.00,902.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
8/1/2023,Tuition,1102.50,Waiver,-551.25,551.25,0.00,551.25,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
9/1/2023,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
10/1/2023,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
11/1/2023,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
12/1/2023,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
1/1/2024,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
2/1/2024,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
3/1/2024,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
4/1/2024,Tuition,1102.50,,0.00,1102.50,0.00,1102.50,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
8/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
9/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
10/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
11/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
12/1/2022,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
1/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
2/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
3/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
4/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
5/1/2023,Tuition,1000.00,,0.00,1000.00,0.00,1000.00,Active,female,Plano, Texas,Lower Elementary,Newton,5SD
8/1/2023,Tuition,1000.00,Sibling ,-525.00,475.00,0.00,475.00,Active,female,Plano, Texas,Primary,Cassatt,5SD
9/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Plano, Texas,Primary,Cassatt,5SD
10/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Plano, Texas,Primary,Cassatt,5SD
11/1/2023,Tuition,1000.00,Sibling ,-50.00,950.00,0.00,950.00,Active,female,Plano, Texas,Primary,Cassatt,5SD
